"﻿""Zupid""",sku,ProductName,ProductPrice,CurrencySymbolOfPrice,ValidFromDate,ProductShortDescription,MerchantProductCategory,ZanoxCategoryIds,ImageSmallURL,ImageMediumURL,ProductManufacturerBrand,ZanoxProductLink,DeliveryTime,TermsOfContract,ISBN,ShippingAndHandling,ShippingAndHandlingCost
12201fe3fbb4b116a975626e032b9a8b,01293--050C6100,Grappa Jacopo Poli,58.00,EUR,moevenpick,"1998 begannen die Familien Mondavi und Frescobaldi ihre Zusammenarbeit mit Jacopo Poli zur Produktion eines hochklassigen Grappas. Der aus Trestern von Luce (Merlot und Sangiovese) destillierte Grappa ist das perfekte Endprodukt der Erfahrungen dreier Familien, jede mit ihrer eigenen Weinbaugeschichte. Auch in der kleinen 5-cl-Flasche erhältlich.",Grappa,,http://www.moevenpick-wein.de/images/1293_new_k.jpg,http://www.moevenpick-wein.de/images/1293_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[01293--050C6100]],,,moevenpick,,
8e376bfdf8dfa0ec01bedac06ad25181,0130809037C8100,Castiglioni Chianti DOCG Marchesi de' Frescobaldi,6.30,EUR,moevenpick,"Strahlendes Rubinrot. Reife, schwarze Kirschen und Pflaumen im würzigen Sangiovese-Bouquet, auch etwas Wildkräuter. Intensive Frucht nach Brombeeren und wiederum Kirschen, unterstützt durch eine gute Frische, pfeffrige Noten, auch Schokolade aromatischer Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/1308_k.jpg,http://www.moevenpick-wein.de/images/1308.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0130809037C8100]],,,moevenpick,,
a72479b3c297a3b8206734392588c427,0130809075C6100,Castiglioni Chianti DOCG Marchesi de' Frescobaldi,10.50,EUR,moevenpick,"Strahlendes Rubinrot. Reife, schwarze Kirschen und Pflaumen im würzigen Sangiovese-Bouquet, auch etwas Wildkräuter. Intensive Frucht nach Brombeeren und wiederum Kirschen, unterstützt durch eine gute Frische, pfeffrige Noten, auch Schokolade aromatischer Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/1308_k.jpg,http://www.moevenpick-wein.de/images/1308.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0130809075C6100]],,,moevenpick,,
abb5462629af87fa3e1c343ed1be7982,0132710075C6100,Verdeca Puglia IGP Masseria Pietrosa,10.50,EUR,moevenpick,"Frische, fruchtbetonte Weine, mit leichtem Körper und verspieltem Gaumenfluss werden meist nicht oder nur während kurzer Zeit im Barrique ausgebaut. Es sind somit die idealen Apero- und Sommerweine.",Weissweine,,http://www.moevenpick-wein.de/images/1327_new_k.jpg,http://www.moevenpick-wein.de/images/1327_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0132710075C6100]],,,moevenpick,,
b483fbef57ae7c78104672a60c9736a6,0132809075C6100,Shiraz Tarantino IGT Masseria Pietrosa,9.80,EUR,moevenpick,"Purpurrote Farbe. Viel Himbeerfrucht und kleine Walderdbeeren in der intensiven Nase, ergänzt von etwas Nelkenwürze und einer Spur Cassis. Saftig und enorm fruchtig der Gaumen, Brombeeren und ein Hauch exotischer Hölzer, sehr gut strukturiert und von einer dezenten Säure unterlegt, anhaltende Frucht bis ins harmonische Finale.",Rotweine,,http://www.moevenpick-wein.de/images/1328_k.jpg,http://www.moevenpick-wein.de/images/1328.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0132809075C6100]],,,moevenpick,,
b094036f6371aaaba76a42d89715080d,0133307075C6100,Cedro do Noval Douro DOC,17.80,EUR,moevenpick,"Beeindruckende Fülle und Struktur, die in dieser Klasse einmalig ist. Am Gaumen von wundervoller Kräuterwürze, feinen Tabakaromen, Sandelholzund intensiven Maulbeernoten getragen, dazu reife Kirschen, deutlich auch Pflaumen. Geradezu mundfüllend-saftige Fruchtsüsse, superfeine und reife Tanninstruktur, ungemein saftig, rassig-frisch und voller Kraft.",Rotweine,,http://www.moevenpick-wein.de/images/1333_new_k.jpg,http://www.moevenpick-wein.de/images/1333_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0133307075C6100]],,,moevenpick,,
94fe7a84c4a2809a923fbc9dfeae3839,0133703075C6100,Château Baret Pessac-Léognan AOC,15.90,EUR,moevenpick,"Sattes Purpur mit violettem Schimmer. Schon in der Nase eine absolute Delikatesse, viel Lakritze, Edelhölzer, Zimtstangen, Brombeergelee und nussige Untertöne. Viel Stoff im Gaumen, tolle Süße im fast schwarzbeerigen Extrakt zeigend, toll konzentriert und sehr nachhaltig.",Rotweine,,http://www.moevenpick-wein.de/images/1337_k.jpg,http://www.moevenpick-wein.de/images/1337.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0133703075C6100]],,,moevenpick,,
81e3cec09e49e955284010d85af249d2,0133708150C6100,Château Baret Pessac-Léognan AOC,34.00,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,http://www.moevenpick-wein.de/images/1337_k.jpg,http://www.moevenpick-wein.de/images/1337.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0133708150C6100]],,,moevenpick,,
6f2d77542d3674e17ac0a79d93d1433d,0137405075B7100,Napanook Napa Valley Christian Moueix,45.00,EUR,moevenpick,"Tiefgründiges Granat mit rubinen Reflexen. Reife Pflaumen und Schokokirschen in der konzentrierten Nase, Karamell und Lebkuchen dahinter. Druckvoller Auftakt mit stoffigen Tanninen und zartpelzigem Extrakt, komplexe Mitte mit aufwärmendem Schmelz, viel schwarze Frucht und dunkle Schokolade, Dörrbirnen und Pralinen im langen Finale. Gute Balance auf höchstem Niveau, grosses Potential zeigend.",Rotweine,,http://www.moevenpick-wein.de/images/1374_k.jpg,http://www.moevenpick-wein.de/images/1374.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0137405075B7100]],,,moevenpick,,
09b9ddbf390328ee596178d55848af4b,0137407075B7100,Napanook Napa Valley Christian Moueix,48.00,EUR,moevenpick,"Dunkles Granatrubin. Betörender Holunderduft sowie schwarze Kirsche, helles Edelholz, reife Pflaumen  und Schokopastillen. Druckvoller Auftakt mit stoffigen Tanninen und zartpelzigem Extrakt, komplexe Mitte mit aufwärmendem Schmelz, viel schwarze Frucht und dunkle Schokolade, druckvolles, langes Finale mit edler Kirschtabaknote. Falls Sie den Wein jetzt schon geniessen möchten, unbedingt drei Stunden vorher dekantieren. Zeigt ein grosses Potential!",Rotweine,,http://www.moevenpick-wein.de/images/1374_k.jpg,http://www.moevenpick-wein.de/images/1374.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0137407075B7100]],,,moevenpick,,
ff12878e98b20e605eb5a5fb5e44e99c,0142709075C6100,Pouilly-Fumé AOC La Chantereine,19.50,EUR,moevenpick,"Helles Gelb, leicht grünliche Nuancen. Tolle Sauvignon-blanc-Aromatik nach rosa Grapefruit, Litschi und floralen Noten, sehr elegant komponiert. Agrumen und grüner Apfel zeigen sich im Gaumen, auch mineralische Akzente (Feuerstein) harmonisch abgestimmte Frischenote finessenreiches, von einer Zitronenminze-Note begleitetes Finale.",Weissweine,,http://www.moevenpick-wein.de/images/1427_k.jpg,http://www.moevenpick-wein.de/images/1427.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0142709075C6100]],,,moevenpick,,
beee1cada3de6cbac3378cec097037b8,0144407075B6000,Château Guiraud 1er Cru Classé,49.50,EUR,moevenpick,"Vielschichtiges Bukett, weißer Pfeffer, Orangenblüten, Akazienhonig, schöne Süße und auch Botrytis zeigend. Im Gaumen saftig, feinkörnig, mineralisch, Reineclauden, im nachhaltigen Finale gekochte Mirabellen.",Süssweine,,http://www.moevenpick-wein.de/images/1444_new_k.jpg,http://www.moevenpick-wein.de/images/1444_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0144407075B6000]],,,moevenpick,,
84d48c534522ac83fbd02bf6a615fda1,0146106075C6000,Cabernet Sauvignon Moose Valley Vineyard,114.00,EUR,moevenpick,"Undurchlässiges Purpur. Eingelegte Datteln, Korinthen und Himbeermark in der vielschichtigen sehr komplexen Nase, dezente Tabak- und Koriandernote sowie Speckpflaumen. Samtiger Gaumen mit enormen Extraktreserven und kräftigem, gut eingebundenem Tannin, Finesse auf höchstem Niveau, likörartige Wärme und wieder komplexer Fruchtdruck, von allem viel, grenzenlose Übergänge, immer wieder neue Aromen, edle Schoko-Baumnussnoten sowie Anklänge an Zedern und Vanille, im unendlich nachklingenden Finale.",Rotweine,,http://www.moevenpick-wein.de/images/1461_k.jpg,http://www.moevenpick-wein.de/images/1461.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0146106075C6000]],,,moevenpick,,
6e9cdeaedfa1afd785bf20b68c63ce37,0147205075C7000,Cabernet Sauvignon Napa Valley,56.00,EUR,moevenpick,"Undurchlässiges Purpur-Grant. Cassis und Holunderbeeren in der Pauillac-artigen Nase, Pralinen, dunkel gerösteter Kaffee und Minzenschokolade dahinter. Stoffiger Auftakt mit kompakten Tanninen und malzigem Extrakt, typisches Rutherford-Terroir an schwarze Oliven und Veilchen erinnernd, in der mineralischen Mitte auch Lakritze, Cassis und Brombeeren, viel Biss bis ins komplexe Finale. Kann es mit den besten Bordeaux 2005 aufnehmen, auch in Punkto Lagerpotential. Dekantieren falls jung getrunken.",Rotweine,,http://www.moevenpick-wein.de/images/1472_k.jpg,http://www.moevenpick-wein.de/images/1472.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0147205075C7000]],,,moevenpick,,
9ff6cc4fdec2583f11be623a0f722b91,0147206075C7000,Cabernet Sauvignon Napa Valley,56.00,EUR,moevenpick,"Undurchlässiges Purpur mit Granareflexen. Cassis, Zedern und Holunder in der Pauillac-artigen Nase, Mokka-Pralinen, feine Arabicanote und Minzeschokolade dahinter. Stoffiger Auftakt mit kompakten, gut stützenden Tanninen, tabakige Würze und malzigem Extrakt, typisches Rutherford-Terroir an schwarze Oliven und Anflug an Veilchen erinnernd, Lakritze, Maul- und Brombeeren in der Mitte, schöner Biss und dadurch leicht fordernd, bis ins komplexe Finale.  Tolles Lagerpotential. Unbedingt Dekantieren, falls jung getrunken.",Rotweine,,http://www.moevenpick-wein.de/images/1472_k.jpg,http://www.moevenpick-wein.de/images/1472.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0147206075C7000]],,,moevenpick,,
58467dde47342cd567b3400882924139,0147208075C7000,Cabernet Sauvignon Napa Valley,56.00,EUR,moevenpick,"Undurchlässiges Purpur mit Granatreflex in der Mitte. In der elegant-duftigen Nase reife Brombeeren, rote Pflaumen, Cassis, duftige Veilchen und Holundergelee, dahinter Nougatpralinen, feine Arabicanote und  Schokopastillen dahinter. Stoffiger Auftakt mit kompakten, gut stützenden, reifen Tanninen, tabakartige Würze und malzigem Extrakt, typisches Rutherford-Terroir an schwarze Oliven und Anflug an Zedern erinnernd, Lakritze, Maul- und Heidelbeeren in der Mitte, mit leicht forderndem Biss, der in ein komplexes, langes Finale endet.",Rotweine,,http://www.moevenpick-wein.de/images/1472_k.jpg,http://www.moevenpick-wein.de/images/1472.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0147208075C7000]],,,moevenpick,,
0eaa3bd190a49576deda35780e1253bd,0148510075C6100,Zinfandel Twin Oaks California,7.90,EUR,moevenpick,"Sattes Granat mit rubinroten Reflexen. Duftet  nach Dörrzwetschgen, Schattenmorelle und Himbeerlikör in der rot-blaubeerigen Nase, unverkennbare Zinnfandel-Intensität. Auch im Gaumen wieder viel Kirschsaft und Himbeersüsse, samtige Textur und verführerische Wärme in der Mitte, verschwenderische Frucht bis ins füllige Finale mit Anklängen an Tabak und Mokka. Ein sicherer Wert für viele Gelegenheiten.",Rotweine,,http://www.moevenpick-wein.de/images/1485_k.jpg,http://www.moevenpick-wein.de/images/1485.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0148510075C6100]],,,moevenpick,,
9337901182b1070f59f806e57d2c309b,0154608075C6100,Rubin Carnuntum Weingut Nadler,14.50,EUR,moevenpick,"Dunkles Rubinrot. Intensiver Duft nach Sauerkirschen, Veilchen, Holunder und reifen Brombeeren. Am Gaumen fliessende Textur, feine Röstaromatik gepaart mit elegantem Fruchtdruck und kakaoartige, gut stützende Tanninstruktur. Langer schwarzbeeriger Nachhall.",Rotweine,,http://www.moevenpick-wein.de/images/1546_new_k.jpg,http://www.moevenpick-wein.de/images/1546_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0154608075C6100]],,,moevenpick,,
b41ec97b566e087c037d3a9574fa976c,0156809075C6100,Cicinis Collio DOC Attems,22.80,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,http://www.moevenpick-wein.de/images/1568.jpg,http://www.moevenpick-wein.de/images/1568.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0156809075C6100]],,,moevenpick,,
5d5cbbbbc65b0d3db663c3e590c9804f,0157107075B6000,Château Hosanna Pomerol AOC,95.00,EUR,moevenpick,"Sattes, dunkles Granat mit lila Schimmer. Floral-würziges Bukett. Schöne Tabakexpression, Brombeeren, Malz im Untergrund rauchige Noten, somit erstaunlich tiefgründig für diesen Jahrgang. Samtener, erhabener Gaumen, Lakritze und Alpenheidelbeeren, wunderschön balanciert mit feinsten, seidenen Tanninen in der königlichen Adstringenz. Für diesen Jahrgang ist das mögliche Potenzial überraschend.",Rotweine,,http://www.moevenpick-wein.de/images/1571_k.jpg,http://www.moevenpick-wein.de/images/1571.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0157107075B6000]],,,moevenpick,,
9e7d7222465545ab21849cb635db9493,0157308075C7100,Merlot Napa Valley,12.50,EUR,moevenpick,"Kräftiges Rubin-Granat. Blaubeeriger Beginn mit feiner Mokkanote, Heidelbeeren und dunkle Kirschen. Fülliger Auftakt mit reifen Tanninen und tollem Fruchtdruck. Im langen Finale Erdbeeren, Black Kurant und Preiselbeeren, sehr elegant bis am Schluss.",Rotweine,,http://www.moevenpick-wein.de/images/1573_k.jpg,http://www.moevenpick-wein.de/images/1573.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0157308075C7100]],,,moevenpick,,
0c8ae29a73eed70e444eb9f799fa1caa,0159409075C6100,Le Serre Nuove dell'Ornellaia Bolgheri DOC,38.00,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,http://www.moevenpick-wein.de/images/1594_k.jpg,http://www.moevenpick-wein.de/images/1594.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0159409075C6100]],,,moevenpick,,
6f7eb82f868b5b2a31c1d0538b850bb6,0159809075C6100,La Falaise Coteaux du Languedoc AOC La Clape,18.50,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/1598_k.jpg,http://www.moevenpick-wein.de/images/1598.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0159809075C6100]],,,moevenpick,,
023ece26189b86f9ad6cc9d273e6d54c,0160007075C6100,Amarone Valpolicella Classico DOC,25.50,EUR,moevenpick,"Rubinrot, purpurfarbene Nuancen. Delikates Bouquet nach Backpflaumen und Korinthen, auch eine Spur Malz. Weicher Auftakt, abgelöst von einer Vielfalt an reifer und gedörrter Frucht, Brombeerkonfitüre und getrocknete Zwetschgen, untermalt vom Aroma kandierter Orangen, sehr feine Tanninstruktur, langanhaltendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/1600_k.jpg,http://www.moevenpick-wein.de/images/1600.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0160007075C6100]],,,moevenpick,,
8c39722f19eba69efedc3107fbed99ef,0164007075C6100,Montepulciano d'Abruzzo DOC Colle dei Venti,11.50,EUR,moevenpick,"Purpurfarben, fast schwarz. Holunderkonfitüre und Brombeeren in der ausgereiften Nase, unterlegt von Edelholznoten und etwas Caramel. Angenehm weich fliessender Gaumen, kräftige Fruchtaromatik, an schwarze Kirschen erinnernd, auch Oliven, saftige Tannine, gute Länge.",Rotweine,,http://www.moevenpick-wein.de/images/1640_k.jpg,http://www.moevenpick-wein.de/images/1640.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0164007075C6100]],,,moevenpick,,
743ab147ca73510459ee8c217cbbdd40,0164008075C6100,Montepulciano d'Abruzzo DOC Colle dei Venti,11.50,EUR,moevenpick,"Purpurfarben, violette Reflexe. Schwarzer Holunder, Brombeeren und etwas Zedernholz prägen die intensive Nase. Kompakt im Gaumen, viel schwarze Beerenfrucht, auch ein Hauch Veilchen, angenehm weich fliessend und trotz seiner Intensität sehr samtig, viel Fruchtdruck bis ins Finale.",Rotweine,,http://www.moevenpick-wein.de/images/1640_k.jpg,http://www.moevenpick-wein.de/images/1640.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0164008075C6100]],,,moevenpick,,
2e0c386720538fff3014fce9a339b7f6,01646--070C6100,DEA Distillato d'uva elevato Distilleria Berta,75.00,EUR,moevenpick,',Grappa,,http://www.moevenpick-wein.de/images/1646.jpg,http://www.moevenpick-wein.de/images/1646.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[01646--070C6100]],,,moevenpick,,
fbf50b8dc02cd603c6adbcd8c6dab5ce,0164807075B6000,Riserva Alto Adige DOC Cuvée Cabernet Sauvignon Merlot,22.00,EUR,moevenpick,"Kräftiges Rubin, granatfarbene Reflexe. Der Duft von Rosenblüten, Kirschen und Zwetschgen in der eleganten Nase. Angenehm-frischer Auftakt, abgelöst von einer würzig-fruchtigen Aromatik nach Zimt und rotbeerigen Noten, etwas Bittermandelaroma auch die Tannine sind fein eingebunden und von guter Qualität, leichte Mokkanoten im Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/1648_k.jpg,http://www.moevenpick-wein.de/images/1648.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0164807075B6000]],,,moevenpick,,
3556658062771c3126b31c723dc9a05f,0164807075B6100,Riserva Alto Adige DOC Cuvée Cabernet Sauvignon Merlot,22.00,EUR,moevenpick,"Kräftiges Rubin, granatfarbene Reflexe. Der Duft von Rosenblüten, Kirschen und Zwetschgen in der eleganten Nase. Angenehm-frischer Auftakt, abgelöst von einer würzig-fruchtigen Aromatik nach Zimt und rotbeerigen Noten, etwas Bittermandelaroma auch die Tannine sind fein eingebunden und von guter Qualität, leichte Mokkanoten im Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/1648_k.jpg,http://www.moevenpick-wein.de/images/1648.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0164807075B6100]],,,moevenpick,,
743387826f5f22afedb0aaf4794853db,0165010075C6100,Le Cygne de Château Fonréaud Bordeaux AOC,17.00,EUR,moevenpick,"Aufhellendes Gelb, einen grünlichen Schimmer zeigend. Delikates, reifes Sauvignonbouquet, weisser Holunder, Limettentouch, wirkt fein und gebunden. Im Gaumen sehr erfrischend bei leicht quirligem Säurespiel, locker auf dem Niveau wesentlich teurerer Konkurrenten.",Weissweine,,http://www.moevenpick-wein.de/images/1650_k.jpg,http://www.moevenpick-wein.de/images/1650.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0165010075C6100]],,,moevenpick,,
d1650f7ba83552d97f058915df9bd0ea,0165310075C6100,Esprit de Bourgeois Sauvignon Blanc,9.00,EUR,moevenpick,"Helles Gelb, grünliche Nuancen. Frische Agrumen und Ananas in der frischfruchtigen Nase, leicht florale Noten gesellen sich dazu. Im Gaumen eine feine Exotik, an Litschi und Pampelmusen erinnernd, von ausgezeichneter Frische und Lebendigkeit, gute Länge.",Weissweine,,http://www.moevenpick-wein.de/images/1653_k.jpg,http://www.moevenpick-wein.de/images/1653.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0165310075C6100]],,,moevenpick,,
774ad56fa7f0e4c8e55a5588b775479e,0166710075C6100,Pinot Grigio Grave Friuli DOC Il Cavaliere di Bertiolo,7.50,EUR,moevenpick,"Mittleres Gelb, goldene Reflexe. Erfrischende, leicht exotische Nase nach zitrischen Früchten, auch eine Spur Ananas und Zitronenminze. Im Gaumen zeigt sich eine typische Pinot Grigio-Aromatik, leicht und erfrischend, ergänzt von einer zartbitteren Note, rassig im Abgang.",Weissweine,,http://www.moevenpick-wein.de/images/1667_neu_k.jpg,http://www.moevenpick-wein.de/images/1667_neu.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0166710075C6100]],,,moevenpick,,
889b447f985c5ae318a3906e335ea863,0171707075C7100,Shiraz McLaren Vale,14.90,EUR,moevenpick,"Tiefdunkles Rot, expressives Bukett schwarzer Früchte, dazu Duft von geröstetem Kaffee, edler dunkler Schokolade sowie Anklänge an Gewürznelken. Am Gaumen reichhaltige, saftige, reife Brombeerfrucht, feine Mokkanoten mit dezenten Röstaromen der Barriques. Dabei trotz aller Wärme und Kraft subtil und finessenreich. Körperreicher Wein, voller Samtigkeit der Frucht und der Tannine bleibt minutenlang am Gaumen.",Rotweine,,http://www.moevenpick-wein.de/images/1717_new.jpg,http://www.moevenpick-wein.de/images/1717_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0171707075C7100]],,,moevenpick,,
